,user_id,call_type,road_len,gps_len,road,gps,time,ptime
162,129,1,61,94,"[232, 7043, 8238, 8241, 8239, 7044, 231, 6659, 6319, 6658, 232, 7043, 8238, 8242, 234, 7481, 738, 10326, 8115, 789, 10327, 735, 10429, 10430, 7782, 10309, 7271, 8220, 894, 993, 3231, 7475, 7268, 7708, 83, 103, 102, 89, 90, 81, 73, 7268, 7708, 83, 103, 102, 88, 94, 2055, 8231, 116, 857, 4413, 4404, 539, 1927, 411, 414, 552, 1241, 9617]","[[-8.614152, 41.141187], [-8.614611, 41.141106], [-8.613918, 41.141286], [-8.611641, 41.141448], [-8.608239, 41.141052], [-8.60508, 41.141772], [-8.60193, 41.141961], [-8.598744, 41.141547], [-8.595855, 41.140224], [-8.593758, 41.139936], [-8.593605, 41.139963], [-8.593641, 41.139972], [-8.593668, 41.139981], [-8.593677, 41.139972], [-8.593704, 41.139972], [-8.593713, 41.139963], [-8.593704, 41.139963], [-8.593695, 41.139945], [-8.593704, 41.139945], [-8.593695, 41.139981], [-8.593686, 41.139999], [-8.593695, 41.139999], [-8.593686, 41.139981], [-8.593677, 41.13999], [-8.593677, 41.139981], [-8.593677, 41.139972], [-8.593686, 41.139963], [-8.593677, 41.139945], [-8.593668, 41.139936], [-8.593677, 41.139954], [-8.593686, 41.139954], [-8.593677, 41.139945], [-8.593686, 41.139945], [-8.593668, 41.139954], [-8.593677, 41.139972], [-8.593686, 41.139972], [-8.593686, 41.139972], [-8.593677, 41.139963], [-8.593677, 41.139972], [-8.593677, 41.139972], [-8.593659, 41.139972], [-8.593668, 41.139972], [-8.593659, 41.139972], [-8.59365, 41.139972], [-8.593641, 41.139963], [-8.59365, 41.139963], [-8.59365, 41.139963], [-8.593668, 41.139963], [-8.593677, 41.139963], [-8.593695, 41.139945], [-8.593695, 41.139954], [-8.593677, 41.139945], [-8.593866, 41.140008], [-8.596206, 41.140404], [-8.59887, 41.141538], [-8.601642, 41.142069], [-8.604666, 41.14179], [-8.607681, 41.141214], [-8.610381, 41.14107], [-8.613693, 41.141358], [-8.614539, 41.141484], [-8.613927, 41.14287], [-8.612352, 41.144022], [-8.611092, 41.144913], [-8.611182, 41.145066], [-8.611173, 41.145057], [-8.611146, 41.145039], [-8.610777, 41.145678], [-8.609886, 41.14647], [-8.608725, 41.147199], [-8.60859, 41.147424], [-8.60787, 41.148378], [-8.607069, 41.150196], [-8.605971, 41.150961], [-8.605494, 41.150988], [-8.604657, 41.151015], [-8.602785, 41.151042], [-8.602434, 41.15106], [-8.602434, 41.15106], [-8.602308, 41.151672], [-8.602452, 41.152896], [-8.602479, 41.153094], [-8.602605, 41.15421], [-8.602335, 41.15628], [-8.601444, 41.158494], [-8.60112, 41.159304], [-8.601111, 41.159331], [-8.601102, 41.159349], [-8.600652, 41.160411], [-8.600742, 41.161419], [-8.602776, 41.161662], [-8.602794, 41.161653], [-8.603793, 41.161806], [-8.604738, 41.161284]]","[1372676929, 1372676944, 1372676959, 1372676974, 1372676989, 1372677004, 1372677019, 1372677034, 1372677049, 1372677064, 1372677079, 1372677094, 1372677109, 1372677124, 1372677139, 1372677154, 1372677169, 1372677184, 1372677199, 1372677214, 1372677229, 1372677244, 1372677259, 1372677274, 1372677289, 1372677304, 1372677319, 1372677334, 1372677349, 1372677364, 1372677379, 1372677394, 1372677409, 1372677424, 1372677439, 1372677454, 1372677469, 1372677484, 1372677499, 1372677514, 1372677529, 1372677544, 1372677559, 1372677574, 1372677589, 1372677604, 1372677619, 1372677634, 1372677649, 1372677664, 1372677679, 1372677694, 1372677709, 1372677724, 1372677739, 1372677754, 1372677769, 1372677784, 1372677799, 1372677814, 1372677829, 1372677844, 1372677859, 1372677874, 1372677889, 1372677904, 1372677919, 1372677934, 1372677949, 1372677964, 1372677979, 1372677994, 1372678009, 1372678024, 1372678039, 1372678054, 1372678069, 1372678084, 1372678099, 1372678114, 1372678129, 1372678144, 1372678159, 1372678174, 1372678189, 1372678204, 1372678219, 1372678234, 1372678249, 1372678264, 1372678279, 1372678294, 1372678309, 1372678324]","[1372676929, 1372676934, 1372676939, 1372676944, 1372676952, 1372676959, 1372676974, 1372677004, 1372677409, 1372677799, 1372677814, 1372677819, 1372677824, 1372677829, 1372677834, 1372677839, 1372677844, 1372677859, 1372677867, 1372677874, 1372677904, 1372677919, 1372677934, 1372677937, 1372677940, 1372677943, 1372677946, 1372677949, 1372677979, 1372677987, 1372677994, 1372678002, 1372678009, 1372678013, 1372678018, 1372678022, 1372678026, 1372678030, 1372678035, 1372678039, 1372678048, 1372678056, 1372678065, 1372678073, 1372678082, 1372678090, 1372678099, 1372678159, 1372678164, 1372678169, 1372678174, 1372678184, 1372678194, 1372678204, 1372678227, 1372678249, 1372678264, 1372678294, 1372678304, 1372678314, 1372678324]"
163,192,0,66,47,"[3164, 5409, 5176, 3161, 5406, 1102, 3166, 3168, 825, 5422, 829, 50, 52, 56, 24, 9331, 4903, 3000, 4907, 2988, 2990, 7749, 76, 73, 7268, 7708, 83, 103, 102, 89, 90, 81, 73, 7268, 7708, 83, 103, 102, 89, 91, 103, 102, 88, 95, 97, 118, 6960, 101, 558, 556, 9371, 2252, 6673, 821, 8204, 8207, 933, 924, 2085, 4491, 4496, 4502, 1914, 1911, 5389, 5388]","[[-8.624169, 41.156199], [-8.624169, 41.15619], [-8.624151, 41.156199], [-8.623935, 41.15691], [-8.62353, 41.158278], [-8.622558, 41.15808], [-8.622738, 41.156892], [-8.623026, 41.155947], [-8.623017, 41.155983], [-8.623026, 41.155992], [-8.622981, 41.155875], [-8.62155, 41.155983], [-8.620353, 41.15547], [-8.618274, 41.155092], [-8.615691, 41.154624], [-8.613459, 41.154201], [-8.61327, 41.153823], [-8.611884, 41.153625], [-8.609157, 41.153562], [-8.606817, 41.153463], [-8.606574, 41.152419], [-8.607195, 41.151384], [-8.606493, 41.151015], [-8.604783, 41.150916], [-8.603289, 41.150979], [-8.602416, 41.151042], [-8.602425, 41.15106], [-8.602425, 41.151069], [-8.601732, 41.151078], [-8.600391, 41.15106], [-8.600139, 41.150727], [-8.6004, 41.149377], [-8.599203, 41.149206], [-8.598213, 41.148414], [-8.596269, 41.14971], [-8.594361, 41.1507], [-8.594316, 41.150754], [-8.593389, 41.150772], [-8.590959, 41.150097], [-8.588196, 41.149395], [-8.586054, 41.148828], [-8.585622, 41.148792], [-8.585631, 41.148783], [-8.585631, 41.148783], [-8.585631, 41.148774], [-8.58564, 41.148774], [-8.585649, 41.148756]]","[1372685137, 1372685152, 1372685167, 1372685182, 1372685197, 1372685212, 1372685227, 1372685242, 1372685257, 1372685272, 1372685287, 1372685302, 1372685317, 1372685332, 1372685347, 1372685362, 1372685377, 1372685392, 1372685407, 1372685422, 1372685437, 1372685452, 1372685467, 1372685482, 1372685497, 1372685512, 1372685527, 1372685542, 1372685557, 1372685572, 1372685587, 1372685602, 1372685617, 1372685632, 1372685647, 1372685662, 1372685677, 1372685692, 1372685707, 1372685722, 1372685737, 1372685752, 1372685767, 1372685782, 1372685797, 1372685812, 1372685827]","[1372685137, 1372685197, 1372685212, 1372685227, 1372685257, 1372685302, 1372685307, 1372685312, 1372685317, 1372685322, 1372685327, 1372685332, 1372685362, 1372685377, 1372685392, 1372685400, 1372685407, 1372685415, 1372685422, 1372685430, 1372685437, 1372685452, 1372685460, 1372685467, 1372685469, 1372685471, 1372685473, 1372685475, 1372685476, 1372685478, 1372685480, 1372685482, 1372685488, 1372685495, 1372685501, 1372685508, 1372685514, 1372685521, 1372685527, 1372685532, 1372685537, 1372685542, 1372685547, 1372685552, 1372685557, 1372685562, 1372685567, 1372685572, 1372685587, 1372685602, 1372685617, 1372685622, 1372685627, 1372685632, 1372685640, 1372685647, 1372685662, 1372685677, 1372685692, 1372685707, 1372685715, 1372685722, 1372685748, 1372685775, 1372685801, 1372685827]"
164,305,0,21,24,"[69, 9913, 9914, 6728, 4327, 983, 834, 838, 715, 841, 717, 1904, 2987, 534, 536, 538, 4410, 9466, 846, 4406, 935]","[[-8.610048, 41.154696], [-8.610039, 41.15466], [-8.609841, 41.15412], [-8.609346, 41.155101], [-8.609166, 41.156793], [-8.608428, 41.15745], [-8.607051, 41.157765], [-8.606196, 41.159061], [-8.604828, 41.158863], [-8.604513, 41.159619], [-8.603667, 41.160159], [-8.601291, 41.159511], [-8.601237, 41.159502], [-8.601246, 41.159511], [-8.600697, 41.159322], [-8.598807, 41.158791], [-8.599005, 41.157513], [-8.599257, 41.15601], [-8.59941, 41.155209], [-8.59941, 41.155218], [-8.59941, 41.155227], [-8.599401, 41.155218], [-8.599392, 41.155209], [-8.599455, 41.155101]]","[1372681946, 1372681961, 1372681976, 1372681991, 1372682006, 1372682021, 1372682036, 1372682051, 1372682066, 1372682081, 1372682096, 1372682111, 1372682126, 1372682141, 1372682156, 1372682171, 1372682186, 1372682201, 1372682216, 1372682231, 1372682246, 1372682261, 1372682276, 1372682291]","[1372681946, 1372681976, 1372681991, 1372681996, 1372682001, 1372682006, 1372682021, 1372682029, 1372682036, 1372682051, 1372682066, 1372682081, 1372682089, 1372682096, 1372682126, 1372682156, 1372682164, 1372682171, 1372682179, 1372682186, 1372682291]"
165,150,2,33,36,"[940, 938, 9454, 1283, 9461, 1284, 9455, 9463, 554, 9453, 850, 9945, 9943, 9448, 9449, 8645, 7992, 9371, 2252, 6673, 821, 8204, 8207, 933, 924, 2085, 4491, 4496, 4502, 1914, 1911, 5389, 5388]","[[-8.594568, 41.158557], [-8.594568, 41.158557], [-8.594559, 41.158566], [-8.594559, 41.158557], [-8.594559, 41.158584], [-8.594352, 41.158557], [-8.593839, 41.158413], [-8.593839, 41.157828], [-8.594388, 41.156874], [-8.594379, 41.156757], [-8.594388, 41.156721], [-8.594964, 41.15583], [-8.595585, 41.154705], [-8.595594, 41.154687], [-8.595855, 41.154192], [-8.596701, 41.152797], [-8.597637, 41.151177], [-8.599068, 41.149728], [-8.598852, 41.148954], [-8.598573, 41.148495], [-8.597943, 41.148603], [-8.596548, 41.149566], [-8.595054, 41.150313], [-8.59437, 41.150664], [-8.593893, 41.150862], [-8.592264, 41.150448], [-8.590194, 41.149899], [-8.588034, 41.149323], [-8.586351, 41.148882], [-8.585667, 41.148783], [-8.585694, 41.148792], [-8.585667, 41.148801], [-8.585604, 41.148828], [-8.585613, 41.148828], [-8.585604, 41.148846], [-8.585604, 41.148855]]","[1372684741, 1372684756, 1372684771, 1372684786, 1372684801, 1372684816, 1372684831, 1372684846, 1372684861, 1372684876, 1372684891, 1372684906, 1372684921, 1372684936, 1372684951, 1372684966, 1372684981, 1372684996, 1372685011, 1372685026, 1372685041, 1372685056, 1372685071, 1372685086, 1372685101, 1372685116, 1372685131, 1372685146, 1372685161, 1372685176, 1372685191, 1372685206, 1372685221, 1372685236, 1372685251, 1372685266]","[1372684741, 1372684764, 1372684786, 1372684809, 1372684831, 1372684854, 1372684876, 1372684891, 1372684906, 1372684911, 1372684916, 1372684921, 1372684951, 1372684966, 1372684981, 1372684989, 1372684996, 1372685004, 1372685011, 1372685019, 1372685026, 1372685034, 1372685041, 1372685071, 1372685086, 1372685101, 1372685116, 1372685131, 1372685139, 1372685146, 1372685154, 1372685161, 1372685266]"
166,386,2,40,76,"[794, 7292, 7989, 8220, 894, 993, 3231, 7474, 721, 722, 4577, 3228, 893, 31, 87, 7372, 85, 2996, 2992, 2997, 3006, 3002, 2994, 9914, 6728, 4327, 983, 833, 843, 830, 9807, 8170, 2270, 1783, 862, 9662, 606, 607, 124, 146]","[[-8.605422, 41.144301], [-8.605413, 41.14431], [-8.605422, 41.14431], [-8.605431, 41.144292], [-8.60544, 41.144283], [-8.60544, 41.144292], [-8.60544, 41.144292], [-8.60544, 41.144283], [-8.605431, 41.144283], [-8.605422, 41.144292], [-8.605413, 41.144292], [-8.605413, 41.144292], [-8.605431, 41.14431], [-8.605431, 41.14431], [-8.605476, 41.14431], [-8.605476, 41.14431], [-8.605449, 41.144319], [-8.605431, 41.144328], [-8.605395, 41.144328], [-8.605386, 41.144337], [-8.605377, 41.144364], [-8.605368, 41.144373], [-8.605377, 41.144346], [-8.605386, 41.144328], [-8.605386, 41.144337], [-8.605386, 41.144355], [-8.605377, 41.144355], [-8.605386, 41.144355], [-8.605395, 41.144328], [-8.605395, 41.144319], [-8.605395, 41.14431], [-8.605395, 41.144283], [-8.605404, 41.144274], [-8.605413, 41.144256], [-8.605422, 41.144238], [-8.605431, 41.144229], [-8.605521, 41.144265], [-8.606592, 41.14467], [-8.607429, 41.145435], [-8.607276, 41.145696], [-8.607213, 41.145687], [-8.607204, 41.145705], [-8.607195, 41.145696], [-8.607159, 41.145687], [-8.60724, 41.145741], [-8.60715, 41.145696], [-8.607222, 41.145741], [-8.607276, 41.145768], [-8.607222, 41.145705], [-8.607069, 41.145876], [-8.607024, 41.146776], [-8.606907, 41.146974], [-8.60814, 41.14746], [-8.609769, 41.147802], [-8.610732, 41.147811], [-8.610858, 41.147586], [-8.611074, 41.147739], [-8.610696, 41.148855], [-8.610399, 41.149485], [-8.609913, 41.151015], [-8.609985, 41.15232], [-8.609913, 41.154129], [-8.609319, 41.155002], [-8.609265, 41.156973], [-8.608428, 41.159025], [-8.606943, 41.162571], [-8.606304, 41.1651], [-8.60634, 41.16546], [-8.606439, 41.167269], [-8.606034, 41.169537], [-8.604108, 41.171283], [-8.600778, 41.171085], [-8.597394, 41.171463], [-8.595693, 41.171337], [-8.594379, 41.17383], [-8.593308, 41.177403]]","[1372684459, 1372684474, 1372684489, 1372684504, 1372684519, 1372684534, 1372684564, 1372684579, 1372684594, 1372684609, 1372684624, 1372684639, 1372684654, 1372684669, 1372684684, 1372684699, 1372684714, 1372684729, 1372684744, 1372684759, 1372684774, 1372684789, 1372684804, 1372684819, 1372684834, 1372684849, 1372684864, 1372684879, 1372684894, 1372684909, 1372684924, 1372684939, 1372684954, 1372684969, 1372684984, 1372684999, 1372685014, 1372685029, 1372685044, 1372685059, 1372685074, 1372685089, 1372685104, 1372685119, 1372685134, 1372685149, 1372685164, 1372685179, 1372685194, 1372685209, 1372685224, 1372685239, 1372685254, 1372685269, 1372685284, 1372685299, 1372685314, 1372685329, 1372685344, 1372685359, 1372685374, 1372685389, 1372685404, 1372685419, 1372685434, 1372685449, 1372685464, 1372685479, 1372685494, 1372685509, 1372685524, 1372685539, 1372685554, 1372685569, 1372685584, 1372685599]","[1372684459, 1372685044, 1372685134, 1372685145, 1372685157, 1372685168, 1372685179, 1372685190, 1372685202, 1372685213, 1372685224, 1372685254, 1372685284, 1372685329, 1372685344, 1372685352, 1372685359, 1372685367, 1372685374, 1372685378, 1372685382, 1372685385, 1372685389, 1372685404, 1372685409, 1372685414, 1372685419, 1372685427, 1372685434, 1372685442, 1372685449, 1372685457, 1372685464, 1372685479, 1372685494, 1372685524, 1372685532, 1372685539, 1372685554, 1372685599]"
167,282,0,28,28,"[4847, 1564, 1604, 1562, 1554, 4848, 4183, 3891, 8663, 1342, 1448, 1315, 1308, 1310, 1304, 8742, 8868, 8866, 1308, 1310, 1304, 8744, 189, 5171, 5137, 4603, 184, 239]","[[-8.678646, 41.15727], [-8.678691, 41.157261], [-8.678727, 41.157225], [-8.678664, 41.157252], [-8.678673, 41.157252], [-8.678664, 41.157243], [-8.678664, 41.157252], [-8.678673, 41.157261], [-8.678682, 41.157297], [-8.678673, 41.157297], [-8.678673, 41.157288], [-8.678682, 41.157279], [-8.678691, 41.15727], [-8.678691, 41.15727], [-8.678646, 41.157324], [-8.677827, 41.156748], [-8.677926, 41.155695], [-8.679168, 41.156829], [-8.680833, 41.158818], [-8.682084, 41.160465], [-8.682957, 41.162058], [-8.684154, 41.164263], [-8.685099, 41.16609], [-8.686485, 41.166252], [-8.687745, 41.16645], [-8.687925, 41.167917], [-8.68725, 41.169528], [-8.6877, 41.171895]]","[1372682847, 1372682862, 1372682877, 1372682892, 1372682907, 1372682922, 1372682937, 1372682952, 1372682967, 1372682982, 1372682997, 1372683012, 1372683027, 1372683042, 1372683057, 1372683072, 1372683087, 1372683102, 1372683117, 1372683132, 1372683147, 1372683162, 1372683177, 1372683192, 1372683207, 1372683222, 1372683237, 1372683252]","[1372682847, 1372683072, 1372683080, 1372683087, 1372683102, 1372683107, 1372683112, 1372683117, 1372683125, 1372683132, 1372683147, 1372683162, 1372683166, 1372683170, 1372683173, 1372683177, 1372683182, 1372683187, 1372683192, 1372683197, 1372683202, 1372683207, 1372683212, 1372683217, 1372683222, 1372683232, 1372683242, 1372683252]"
168,119,0,36,20,"[2381, 9710, 6691, 2344, 6684, 660, 656, 654, 7203, 3359, 675, 1426, 3315, 1421, 1417, 2330, 2331, 1422, 2494, 1416, 2335, 181, 9627, 6888, 5006, 9426, 5005, 6889, 9621, 6890, 7607, 8741, 154, 7995, 351, 155]","[[-8.655408, 41.1534], [-8.655318, 41.153184], [-8.654841, 41.152383], [-8.653095, 41.152095], [-8.650728, 41.153328], [-8.648046, 41.154174], [-8.644581, 41.154453], [-8.641611, 41.153823], [-8.638821, 41.15322], [-8.637876, 41.154939], [-8.636697, 41.157279], [-8.635959, 41.158836], [-8.635878, 41.158782], [-8.635887, 41.158827], [-8.63424, 41.15871], [-8.632701, 41.158035], [-8.631495, 41.156676], [-8.630325, 41.157225], [-8.628786, 41.157045], [-8.628075, 41.158341]]","[1372685702, 1372685717, 1372685732, 1372685747, 1372685762, 1372685777, 1372685792, 1372685807, 1372685822, 1372685837, 1372685852, 1372685867, 1372685882, 1372685897, 1372685912, 1372685927, 1372685942, 1372685957, 1372685972, 1372685987]","[1372685702, 1372685717, 1372685725, 1372685732, 1372685747, 1372685762, 1372685767, 1372685772, 1372685777, 1372685792, 1372685797, 1372685802, 1372685807, 1372685815, 1372685822, 1372685837, 1372685841, 1372685845, 1372685848, 1372685852, 1372685882, 1372685912, 1372685927, 1372685935, 1372685942, 1372685944, 1372685946, 1372685948, 1372685951, 1372685953, 1372685955, 1372685957, 1372685972, 1372685977, 1372685982, 1372685987]"
169,240,2,56,48,"[10507, 4994, 5002, 5458, 8133, 5130, 502, 6774, 1830, 8118, 8555, 1829, 3125, 7689, 3111, 5043, 3097, 3126, 4806, 4814, 4756, 3090, 3086, 3089, 3088, 3050, 3093, 3095, 3183, 3180, 3100, 427, 3116, 3108, 3112, 8503, 3109, 7690, 7686, 1841, 1840, 8117, 8121, 8124, 526, 1862, 2276, 9506, 2275, 2204, 2274, 2011, 4897, 5, 6, 7572]","[[-8.630127, 41.169213], [-8.630433, 41.169609], [-8.629623, 41.170104], [-8.628309, 41.16978], [-8.627148, 41.169663], [-8.626752, 41.168367], [-8.626428, 41.167017], [-8.625654, 41.166891], [-8.625438, 41.166945], [-8.625438, 41.166945], [-8.625393, 41.166936], [-8.625222, 41.166981], [-8.62371, 41.167377], [-8.621883, 41.167503], [-8.619993, 41.167611], [-8.617905, 41.167503], [-8.616789, 41.167332], [-8.616951, 41.16618], [-8.617086, 41.1651], [-8.616132, 41.164965], [-8.615907, 41.165748], [-8.615871, 41.165874], [-8.615835, 41.165874], [-8.615817, 41.165874], [-8.615736, 41.166585], [-8.61552, 41.167467], [-8.615151, 41.167386], [-8.614386, 41.166576], [-8.614827, 41.165028], [-8.615259, 41.163363], [-8.615934, 41.163291], [-8.615925, 41.163309], [-8.615943, 41.163327], [-8.61597, 41.163354], [-8.615979, 41.163408], [-8.617545, 41.163534], [-8.620227, 41.163876], [-8.620515, 41.163912], [-8.620569, 41.16456], [-8.62029, 41.166495], [-8.620497, 41.167584], [-8.622099, 41.167818], [-8.621892, 41.16906], [-8.622612, 41.16933], [-8.623071, 41.170383], [-8.622495, 41.17194], [-8.622423, 41.174532], [-8.622342, 41.177817]]","[1372679608, 1372679623, 1372679638, 1372679653, 1372679668, 1372679683, 1372679698, 1372679713, 1372679728, 1372679743, 1372679758, 1372679773, 1372679788, 1372679803, 1372679818, 1372679833, 1372679848, 1372679863, 1372679878, 1372679893, 1372679908, 1372679923, 1372679938, 1372679953, 1372679968, 1372679983, 1372679998, 1372680013, 1372680028, 1372680043, 1372680058, 1372680073, 1372680088, 1372680103, 1372680118, 1372680133, 1372680148, 1372680163, 1372680178, 1372680193, 1372680208, 1372680223, 1372680238, 1372680253, 1372680268, 1372680283, 1372680298, 1372680313]","[1372679608, 1372679638, 1372679668, 1372679676, 1372679683, 1372679698, 1372679713, 1372679743, 1372679758, 1372679773, 1372679788, 1372679803, 1372679808, 1372679813, 1372679818, 1372679826, 1372679833, 1372679848, 1372679878, 1372679938, 1372679983, 1372680013, 1372680028, 1372680051, 1372680073, 1372680103, 1372680133, 1372680138, 1372680143, 1372680148, 1372680163, 1372680178, 1372680182, 1372680186, 1372680189, 1372680193, 1372680208, 1372680216, 1372680223, 1372680225, 1372680227, 1372680229, 1372680231, 1372680232, 1372680234, 1372680236, 1372680238, 1372680253, 1372680261, 1372680268, 1372680276, 1372680283, 1372680291, 1372680298, 1372680306, 1372680313]"
170,87,0,12,16,"[7011, 7897, 2232, 2829, 2849, 306, 344, 7120, 7122, 2672, 347, 348]","[[-8.609256, 41.179401], [-8.609256, 41.179392], [-8.609256, 41.179392], [-8.609256, 41.179401], [-8.609256, 41.179401], [-8.609265, 41.179401], [-8.609265, 41.179401], [-8.609256, 41.179392], [-8.609256, 41.17941], [-8.609319, 41.180166], [-8.609409, 41.182254], [-8.609499, 41.184225], [-8.609589, 41.184504], [-8.611569, 41.183928], [-8.614629, 41.183217], [-8.618031, 41.182641]]","[1372681815, 1372681830, 1372681845, 1372681860, 1372681890, 1372681905, 1372681920, 1372681935, 1372681950, 1372681965, 1372681980, 1372681995, 1372682010, 1372682025, 1372682040, 1372682055]","[1372681815, 1372681870, 1372681925, 1372681980, 1372681995, 1372682010, 1372682015, 1372682020, 1372682025, 1372682033, 1372682040, 1372682055]"
171,373,0,35,26,"[5449, 5439, 5454, 5438, 5447, 6359, 1055, 1057, 6376, 8904, 6374, 1068, 7189, 7195, 6370, 7125, 2691, 7561, 2680, 7956, 2677, 564, 7892, 10157, 2837, 2842, 2684, 303, 305, 2847, 307, 310, 7823, 1010, 311]","[[-8.626761, 41.175594], [-8.626284, 41.17572], [-8.624745, 41.176116], [-8.624007, 41.176584], [-8.624844, 41.17707], [-8.624628, 41.177655], [-8.623197, 41.177349], [-8.620929, 41.176782], [-8.619903, 41.176764], [-8.618805, 41.178195], [-8.617581, 41.178456], [-8.615403, 41.178015], [-8.614233, 41.177664], [-8.614017, 41.178312], [-8.613756, 41.180562], [-8.613441, 41.182983], [-8.612073, 41.183469], [-8.60949, 41.18445], [-8.60625, 41.184378], [-8.603676, 41.183766], [-8.603694, 41.183793], [-8.603055, 41.18355], [-8.601462, 41.183154], [-8.601435, 41.182911], [-8.601453, 41.182911], [-8.601462, 41.18292]]","[1372679450, 1372679465, 1372679480, 1372679495, 1372679510, 1372679525, 1372679540, 1372679555, 1372679570, 1372679585, 1372679600, 1372679615, 1372679630, 1372679645, 1372679660, 1372679675, 1372679690, 1372679705, 1372679720, 1372679735, 1372679750, 1372679765, 1372679780, 1372679795, 1372679810, 1372679825]","[1372679450, 1372679465, 1372679480, 1372679495, 1372679510, 1372679525, 1372679540, 1372679545, 1372679550, 1372679555, 1372679563, 1372679570, 1372679574, 1372679578, 1372679581, 1372679585, 1372679589, 1372679593, 1372679596, 1372679600, 1372679615, 1372679630, 1372679660, 1372679664, 1372679668, 1372679671, 1372679675, 1372679690, 1372679695, 1372679700, 1372679705, 1372679720, 1372679728, 1372679735, 1372679825]"
172,173,1,20,17,"[10429, 10430, 7782, 10309, 7271, 8220, 894, 993, 3231, 7474, 721, 722, 4578, 816, 9804, 798, 7358, 792, 7355, 6350]","[[-8.610885, 41.145615], [-8.610795, 41.145885], [-8.609508, 41.146749], [-8.608743, 41.14719], [-8.608608, 41.147316], [-8.60805, 41.148432], [-8.606862, 41.148486], [-8.606547, 41.148405], [-8.605476, 41.148081], [-8.603829, 41.147424], [-8.603784, 41.14665], [-8.603811, 41.146614], [-8.604495, 41.146074], [-8.604522, 41.145327], [-8.604828, 41.144166], [-8.60346, 41.143464], [-8.601921, 41.142123]]","[1372686947, 1372686962, 1372686977, 1372686992, 1372687007, 1372687022, 1372687037, 1372687052, 1372687067, 1372687082, 1372687097, 1372687112, 1372687127, 1372687142, 1372687157, 1372687172, 1372687187]","[1372686947, 1372686955, 1372686962, 1372686972, 1372686982, 1372686992, 1372687002, 1372687012, 1372687022, 1372687052, 1372687097, 1372687107, 1372687117, 1372687127, 1372687135, 1372687142, 1372687157, 1372687165, 1372687172, 1372687187]"
173,101,0,40,23,"[7497, 10017, 3972, 10023, 9768, 3999, 3967, 3973, 2573, 4082, 4019, 4083, 9885, 10525, 9874, 4088, 8773, 9871, 4222, 9867, 9864, 4036, 2612, 4137, 4148, 2616, 8527, 4156, 2619, 4003, 2621, 2610, 7101, 2654, 7819, 1988, 7818, 9794, 9793, 2625]","[[-8.645292, 41.166189], [-8.64504, 41.166171], [-8.645913, 41.166378], [-8.647434, 41.166666], [-8.64909, 41.167332], [-8.649567, 41.167395], [-8.649576, 41.167386], [-8.649594, 41.167386], [-8.649585, 41.167386], [-8.649585, 41.167377], [-8.649576, 41.167368], [-8.649612, 41.167557], [-8.649297, 41.168034], [-8.649144, 41.168736], [-8.652357, 41.16933], [-8.655534, 41.170401], [-8.657136, 41.171112], [-8.658468, 41.172102], [-8.65971, 41.173146], [-8.660565, 41.174586], [-8.661771, 41.176494], [-8.660214, 41.177025], [-8.656416, 41.177673]]","[1372681888, 1372681903, 1372681918, 1372681933, 1372681948, 1372681963, 1372681978, 1372681993, 1372682008, 1372682023, 1372682038, 1372682053, 1372682068, 1372682083, 1372682098, 1372682113, 1372682128, 1372682143, 1372682158, 1372682173, 1372682188, 1372682203, 1372682218]","[1372681888, 1372681911, 1372681933, 1372681941, 1372681948, 1372682008, 1372682068, 1372682076, 1372682083, 1372682086, 1372682088, 1372682091, 1372682093, 1372682096, 1372682098, 1372682102, 1372682106, 1372682109, 1372682113, 1372682117, 1372682121, 1372682124, 1372682128, 1372682131, 1372682134, 1372682137, 1372682140, 1372682143, 1372682151, 1372682158, 1372682163, 1372682168, 1372682173, 1372682181, 1372682188, 1372682196, 1372682203, 1372682208, 1372682213, 1372682218]"
